BAND,ORIGINAL_BAND,EVENT_TYPE,EVENT_DATE,EVENT_YEAR,ISO_COUNTRY,LAT_DD,LON_DD,CP,BAND_TYPE,SPECIES_ID,BIRD_STATUS,AGE_CODE,SEX_CODE,SPECIES_NAME,SCIENTIFIC_NAME,AGE_DESCRIPTION,SEX_DESCRIPTION
B69436179153,B69436179153,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B39436179144,B39436179144,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49436179139,B49436179139,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179129,B99436179129,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19436179117,B19436179117,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179101,B99436179101,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19436179199,B19436179199,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179187,B99436179187,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B79436179171,B79436179171,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19436179166,B19436179166,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179047,B99436179047,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B09436179031,B09436179031,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179026,B99436179026,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B79436179013,B79436179013,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19436179004,B19436179004,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B79436179096,B79436179096,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B69436179074,B69436179074,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
